opera_contig_3300,1.15361
opera_contig_3301,0
opera_contig_3302,0
opera_contig_3303,0
opera_contig_3304,0
opera_contig_3305,3.83333
opera_contig_3306,0
opera_contig_3307,0
opera_contig_3308,0
opera_contig_3309,0.312461
opera_contig_660,0.0522182
opera_contig_661,0.0342826
opera_contig_662,0
opera_contig_663,3.50669
opera_contig_664,0
opera_contig_4170,0
opera_contig_665,0.0768103
opera_contig_4171,0
opera_contig_666,0
opera_contig_4172,0
opera_contig_667,0.0196621
opera_contig_4173,0
opera_contig_668,0
opera_contig_4174,0
opera_contig_669,0
opera_contig_4175,0
opera_contig_4176,0
opera_contig_4177,0
opera_contig_4178,0
opera_contig_4179,0
opera_contig_4630,0
opera_contig_4631,0
opera_contig_4632,0
opera_contig_4633,0
opera_contig_4634,0
opera_contig_4635,0.64042
opera_contig_4636,1.31102
opera_contig_4637,0
opera_contig_4638,0
opera_contig_4639,0
opera_contig_3310,0.622807
opera_contig_3311,0
opera_contig_3312,0
opera_contig_3313,0
opera_contig_3314,0
opera_contig_3315,2.85947
opera_contig_3316,0
opera_contig_3317,0
opera_contig_3318,0
opera_contig_3319,0
opera_contig_670,0
opera_contig_671,0
opera_contig_672,0
opera_contig_673,0
opera_contig_674,0.035105
opera_contig_675,0
opera_contig_4180,1.9815
opera_contig_4181,0
opera_contig_676,0
opera_contig_4182,0
opera_contig_677,0.122405
opera_contig_678,0
opera_contig_4183,5.04522
opera_contig_679,0.0354403
opera_contig_4184,1.02672
opera_contig_4185,0
opera_contig_4186,0
opera_contig_4187,0
opera_contig_4188,0.508754
opera_contig_4189,3.47168
opera_contig_4640,0
opera_contig_4641,0
opera_contig_4642,5.20712
opera_contig_4643,0.580475
opera_contig_4644,3.07926
opera_contig_4645,1.31968
opera_contig_4646,0
opera_contig_4647,0
opera_contig_4648,0
opera_contig_4649,0.661355
opera_contig_3320,0
opera_contig_3321,0
opera_contig_3322,0
opera_contig_3323,0
opera_contig_3324,0
opera_contig_3325,0
opera_contig_3326,4.60303
opera_contig_3327,0
opera_contig_3328,0.316256
opera_contig_3329,3.67615
opera_contig_680,0.850658
opera_contig_681,0
opera_contig_682,0.131536
opera_contig_683,0
opera_contig_684,0
opera_contig_4190,0
opera_contig_685,0
opera_contig_4191,0
opera_contig_686,0
opera_contig_4192,0
opera_contig_687,0.141746
opera_contig_688,0
opera_contig_4193,0.959794
opera_contig_4194,0
opera_contig_689,0.180192
opera_contig_4195,0.515496
opera_contig_4196,0
opera_contig_4197,0
opera_contig_4198,0
opera_contig_4199,2.00207
opera_contig_4650,0.630319
opera_contig_4651,0
opera_contig_4652,12.0453
opera_contig_4653,0
opera_contig_4654,0
opera_contig_4655,0
opera_contig_4656,0
opera_contig_4657,31.0921
opera_contig_4658,0
opera_contig_4659,0
opera_contig_3330,0
opera_contig_3331,0
opera_contig_3332,5.55556
opera_contig_3333,0
opera_contig_3334,0
opera_contig_3335,0
opera_contig_3336,0
opera_contig_3337,0
opera_contig_3338,0
opera_contig_3339,0
opera_contig_690,0
opera_contig_691,0.139195
opera_contig_692,3.92035
opera_contig_693,0.178491
opera_contig_694,0
opera_contig_695,0
opera_contig_696,0.17881
opera_contig_697,0.0723902
opera_contig_698,0.147198
opera_contig_699,0
opera_contig_2000,0
opera_contig_2001,0
opera_contig_2002,0
opera_contig_2003,0.513359
opera_contig_2004,0
opera_contig_2005,0.245154
opera_contig_2006,2400.34
opera_contig_2007,0.136575
opera_contig_2008,0
opera_contig_2009,0
opera_contig_4660,2.48529
opera_contig_4661,0
opera_contig_4662,0
opera_contig_4663,22.5845
opera_contig_4664,0
opera_contig_4665,0
opera_contig_4666,0
opera_contig_4667,8.19624
opera_contig_4668,4.99731
opera_contig_4669,0
opera_contig_3340,0
opera_contig_3341,0.288633
opera_contig_3342,0
opera_contig_3343,0
opera_contig_3344,0
opera_contig_3345,0
opera_contig_3346,0.118999
opera_contig_3347,1.85467
opera_contig_3348,0
opera_contig_3349,0
opera_contig_2010,0
opera_contig_2011,0
opera_contig_2012,0
opera_contig_2013,0
opera_contig_2014,0
opera_contig_2015,0
opera_contig_2016,0.246975
opera_contig_3800,0
opera_contig_2017,0
opera_contig_3801,0
opera_contig_2018,0
opera_contig_3802,0
opera_contig_2019,0
opera_contig_3803,0
opera_contig_3804,0
opera_contig_3805,3.53717
opera_contig_3806,0
opera_contig_3807,1.435
opera_contig_3808,0
opera_contig_3809,0.773978
opera_contig_4670,0
opera_contig_4671,0
opera_contig_4672,0
opera_contig_4673,0
opera_contig_4674,0
opera_contig_4675,0
opera_contig_4676,0.665317
opera_contig_4677,0.675676
opera_contig_4678,0
opera_contig_4679,0
opera_contig_3350,0
opera_contig_3351,0
opera_contig_3352,0
opera_contig_3353,0
opera_contig_3354,0.161186
opera_contig_3355,0
opera_contig_3356,0.319355
opera_contig_3357,0
opera_contig_3358,0
opera_contig_3359,0
opera_contig_2020,0
opera_contig_2021,8.64145
opera_contig_2022,0
opera_contig_2023,0.480562
opera_contig_2024,0
opera_contig_2025,0
opera_contig_2026,0
opera_contig_3810,0
opera_contig_2027,0.137969
opera_contig_3811,0
opera_contig_2028,0
opera_contig_3812,0
opera_contig_2029,0
opera_contig_3813,0
opera_contig_3814,0
opera_contig_3815,0
opera_contig_3816,0
opera_contig_3817,0
opera_contig_3818,0
opera_contig_3819,0
opera_contig_4680,0
opera_contig_4681,0
opera_contig_4682,0
opera_contig_4683,0
opera_contig_4684,0
opera_contig_4685,0
opera_contig_4686,0
opera_contig_4687,0
opera_contig_4688,0
opera_contig_4689,0
opera_contig_3360,0
opera_contig_3361,0
opera_contig_3362,15.9436
opera_contig_3363,0
opera_contig_3364,0
opera_contig_3365,0
opera_contig_3366,0
opera_contig_3367,0
opera_contig_3368,0.316851
opera_contig_3369,0
opera_contig_2030,0
opera_contig_2031,0.552173
opera_contig_2032,0.138112
opera_contig_2033,0
opera_contig_2034,0
opera_contig_2035,0.13818
opera_contig_2036,0
opera_contig_3820,0
opera_contig_2037,0
opera_contig_3821,0
opera_contig_2038,0
opera_contig_3822,0
opera_contig_2039,0.13885
opera_contig_3823,0
opera_contig_3824,0.396306
opera_contig_3825,0
opera_contig_3826,0.32296
opera_contig_3827,0
opera_contig_3828,12.9612
opera_contig_3829,0.42123
opera_contig_4690,0
opera_contig_4691,3.05563
opera_contig_4692,0
opera_contig_4693,2.70963
opera_contig_4694,0
opera_contig_4695,0
opera_contig_4696,0
opera_contig_4697,3572.04
opera_contig_4698,0
opera_contig_4699,0
opera_contig_3370,0
opera_contig_3371,0
opera_contig_3372,0
opera_contig_3373,0
opera_contig_3374,0.322855
opera_contig_3375,0
opera_contig_3376,0
opera_contig_3377,0
opera_contig_3378,0
opera_contig_3379,0.648489
opera_contig_2040,0
opera_contig_2041,0
opera_contig_2042,0.139237
opera_contig_2043,0
opera_contig_2044,0
opera_contig_2045,0
opera_contig_2046,0
opera_contig_3830,0
opera_contig_2047,0
opera_contig_3831,0
opera_contig_2048,0
opera_contig_3832,0
opera_contig_2049,0
opera_contig_3833,0
opera_contig_3834,0
opera_contig_3835,0
opera_contig_3836,0
opera_contig_3837,0
opera_contig_3838,0.422881
opera_contig_3839,0
opera_contig_2500,0
opera_contig_2501,0
opera_contig_2502,0
opera_contig_2503,0
opera_contig_2504,0.18797
opera_contig_2505,0
opera_contig_2506,0
opera_contig_2507,0
opera_contig_2508,0
opera_contig_2509,0
opera_contig_3380,0
opera_contig_3381,0
opera_contig_3382,0
opera_contig_3383,0
opera_contig_3384,0
opera_contig_3385,0
opera_contig_3386,0
opera_contig_3387,0.614625
opera_contig_3388,0
opera_contig_3389,0
opera_contig_2050,0.255618
opera_contig_2051,0
opera_contig_2052,0
opera_contig_2053,0
opera_contig_2054,0
opera_contig_2055,0
opera_contig_2056,0
opera_contig_3840,0
opera_contig_2057,0
opera_contig_3841,0
opera_contig_2058,0
opera_contig_3842,0
opera_contig_2059,0
opera_contig_3843,0.256149
opera_contig_3844,0
opera_contig_3845,0
opera_contig_3846,0.423959
opera_contig_3847,0
opera_contig_3848,0.211735
opera_contig_3849,0
opera_contig_2510,0
opera_contig_2511,0
opera_contig_2512,0
opera_contig_2513,1.27166
opera_contig_2514,0
opera_contig_2515,0
opera_contig_2516,0
opera_contig_2517,0.0382861
opera_contig_2518,0
opera_contig_2519,0
opera_contig_3390,8.66865
opera_contig_3391,0
opera_contig_3392,0.329365
opera_contig_3393,0
opera_contig_3394,0.494375
opera_contig_3395,652.818
opera_contig_3396,0
opera_contig_3397,0
opera_contig_3398,23.6768
opera_contig_3399,0
opera_contig_2060,0
opera_contig_2061,0
opera_contig_2062,0.280192
opera_contig_2063,0.115157
opera_contig_2064,0.140034
opera_contig_2065,0
opera_contig_2066,0
opera_contig_3850,0
opera_contig_2067,0
opera_contig_3851,0
opera_contig_2068,0
opera_contig_3852,0.421995
opera_contig_2069,3.99972
opera_contig_3853,0
opera_contig_3854,1.40239
opera_contig_3855,0
opera_contig_3856,0
opera_contig_3857,0
opera_contig_3858,3.14615
opera_contig_3859,0
opera_contig_2520,11.0017
opera_contig_2521,0
opera_contig_2522,0
opera_contig_2523,0
opera_contig_2524,0
opera_contig_2525,0
opera_contig_2526,0
opera_contig_2527,0
opera_contig_2528,0
opera_contig_2529,0.190985
opera_contig_1200,0
opera_contig_1201,0
opera_contig_1202,0
opera_contig_1203,0.0602358
opera_contig_1204,0.279523
opera_contig_1205,0
opera_contig_1206,0
opera_contig_1207,0
opera_contig_1208,0.139949
opera_contig_1209,0
opera_contig_2070,0
opera_contig_2071,0
opera_contig_2072,0.141844
opera_contig_2073,0.0709421
opera_contig_2074,0
opera_contig_2075,0
opera_contig_2076,0.737351
opera_contig_3860,0
opera_contig_2077,0
opera_contig_3861,0
opera_contig_2078,0
opera_contig_3862,0
opera_contig_2079,0.14241
opera_contig_3863,0
opera_contig_3864,0
opera_contig_3865,0
opera_contig_3866,0
opera_contig_3867,0
opera_contig_3868,0
opera_contig_3869,4.11952
opera_contig_2530,0
opera_contig_2531,0.336902
opera_contig_2532,0
opera_contig_2533,0
opera_contig_2534,101.862
opera_contig_2535,0.382602
opera_contig_2536,0.19099
opera_contig_2537,0
opera_contig_2538,0
opera_contig_2539,0
opera_contig_1210,0
opera_contig_1211,0.142449
opera_contig_1212,0
opera_contig_1213,0
opera_contig_1214,0
opera_contig_1215,0
opera_contig_1216,0.689586
opera_contig_1217,0.143473
opera_contig_1218,0
opera_contig_1219,0.0473373
opera_contig_5100,0
opera_contig_5101,0
opera_contig_5102,0
opera_contig_2080,0
opera_contig_5103,1.36201
opera_contig_2081,0
opera_contig_5104,0.786355
opera_contig_2082,0
opera_contig_5105,39.2432
opera_contig_2083,0
opera_contig_5106,4.05405
opera_contig_5107,0
opera_contig_2084,0
opera_contig_5108,0
opera_contig_2085,0
opera_contig_5109,0
opera_contig_2086,0.143225
opera_contig_3870,0
opera_contig_2087,0.143266
opera_contig_3871,0
opera_contig_2088,0.142939
opera_contig_3872,0
opera_contig_2089,0
opera_contig_3873,0.423904
opera_contig_3874,0
opera_contig_3875,0
opera_contig_3876,0.640827
opera_contig_3877,0.428941
opera_contig_3878,0
opera_contig_3879,0
opera_contig_2540,0
opera_contig_2541,0
opera_contig_2542,0
opera_contig_2543,0
opera_contig_2544,0
opera_contig_2545,0
opera_contig_2546,0
opera_contig_2547,0
opera_contig_2548,0
opera_contig_2549,0
opera_contig_1220,0
opera_contig_1221,0
opera_contig_1222,0.0723275
opera_contig_1223,0
opera_contig_1224,0
opera_contig_1225,0
opera_contig_1226,0
opera_contig_1227,154.657
opera_contig_1228,0
opera_contig_1229,0
opera_contig_5110,3472.7
opera_contig_5111,3.5704
opera_contig_5112,9449.06
opera_contig_5113,0
opera_contig_2090,0.700315
opera_contig_5114,0
opera_contig_2091,0
opera_contig_5115,0
opera_contig_2092,0
opera_contig_5116,0
opera_contig_2093,0
opera_contig_2094,0
opera_contig_5117,4.05263
opera_contig_2095,0
opera_contig_5118,3.63884
opera_contig_5119,0
opera_contig_2096,0.430955
opera_contig_3880,0
opera_contig_2097,0.134062
opera_contig_3881,0
opera_contig_2098,0
opera_contig_3882,0
opera_contig_2099,0
opera_contig_3883,0
opera_contig_3884,0
opera_contig_3885,0
opera_contig_3886,0
opera_contig_3887,0
opera_contig_3888,11.7938
opera_contig_3889,0
opera_contig_2550,0.194542
opera_contig_2551,0
opera_contig_2552,0
opera_contig_2553,0
opera_contig_2554,0
opera_contig_2555,0
opera_contig_2556,0
opera_contig_2557,0.191781
opera_contig_2558,0
opera_contig_2559,3.00118
opera_contig_1230,0.215396
opera_contig_1231,0
opera_contig_1232,0
opera_contig_1233,0
opera_contig_1234,0
opera_contig_1235,0.291935
opera_contig_1236,0.071178
opera_contig_1237,184.545
opera_contig_1238,0
opera_contig_1239,862.092
opera_contig_5120,6.35091
opera_contig_5121,0.910747
opera_contig_5122,0
opera_contig_5123,10.1353
opera_contig_5124,0
opera_contig_5125,0
opera_contig_5126,4.68864
opera_contig_5127,0
opera_contig_5128,0
opera_contig_5129,0
opera_contig_3890,0
opera_contig_3891,0
opera_contig_3892,0
opera_contig_3893,0
opera_contig_3894,6.06696
opera_contig_3895,0
opera_contig_3896,0
opera_contig_3897,0
opera_contig_3898,0.432432
opera_contig_3899,0.4363
opera_contig_2560,0
opera_contig_2561,0
opera_contig_2562,0
opera_contig_2563,0
opera_contig_2564,0
opera_contig_2565,0
