opera_contig_3300,11.5622
opera_contig_3301,0
opera_contig_3302,0
opera_contig_3303,0
opera_contig_3304,0
opera_contig_3305,0
opera_contig_3306,0
opera_contig_3307,1.98126
opera_contig_3308,0
opera_contig_3309,3.12085
opera_contig_660,4.35154
opera_contig_661,4.72615
opera_contig_662,0
opera_contig_663,22.2077
opera_contig_664,0
opera_contig_4170,0
opera_contig_665,1.5395
opera_contig_4171,0
opera_contig_666,0
opera_contig_4172,3.05312
opera_contig_667,1.05434
opera_contig_668,0
opera_contig_4173,4.54192
opera_contig_4174,0
opera_contig_669,0
opera_contig_4175,1.53128
opera_contig_4176,0
opera_contig_4177,0
opera_contig_4178,4.77926
opera_contig_4179,2.79774
opera_contig_4630,14.8403
opera_contig_4631,2.61206
opera_contig_4632,1.95937
opera_contig_4633,1.94619
opera_contig_4634,0.639108
opera_contig_4635,0.981627
opera_contig_4636,0.328084
opera_contig_4637,6.08673
opera_contig_4638,1.96974
opera_contig_4639,8.09079
opera_contig_3310,114.132
opera_contig_3311,0
opera_contig_3312,0
opera_contig_3313,0
opera_contig_3314,0.936677
opera_contig_3315,17.2384
opera_contig_3316,2.19322
opera_contig_3317,0
opera_contig_3318,4.05472
opera_contig_3319,0
opera_contig_670,0
opera_contig_671,0
opera_contig_672,4.25887
opera_contig_673,4.21656
opera_contig_674,4.40561
opera_contig_675,0
opera_contig_4180,22.517
opera_contig_4181,0
opera_contig_676,0
opera_contig_4182,0
opera_contig_677,3.81874
opera_contig_4183,0
opera_contig_678,3.2542
opera_contig_679,3.3407
opera_contig_4184,0.770812
opera_contig_4185,0
opera_contig_4186,2.27881
opera_contig_4187,0
opera_contig_4188,1.89598
opera_contig_4189,0
opera_contig_4640,2.63158
opera_contig_4641,4.21344
opera_contig_4642,0
opera_contig_4643,0.658311
opera_contig_4644,16.9974
opera_contig_4645,0
opera_contig_4646,3.22619
opera_contig_4647,0.662683
opera_contig_4648,0
opera_contig_4649,1.9907
opera_contig_3320,0
opera_contig_3321,0
opera_contig_3322,3.89218
opera_contig_3323,1.88146
opera_contig_3324,2.44795
opera_contig_3325,0
opera_contig_3326,0
opera_contig_3327,0
opera_contig_3328,4.24225
opera_contig_3329,0.154333
opera_contig_680,15.6482
opera_contig_681,4.42232
opera_contig_682,3.41986
opera_contig_683,0
opera_contig_684,0
opera_contig_685,0
opera_contig_4190,2.82801
opera_contig_4191,0
opera_contig_686,0
opera_contig_4192,0
opera_contig_687,4.84162
opera_contig_4193,0
opera_contig_688,0
opera_contig_4194,0
opera_contig_689,3.08187
opera_contig_4195,11.2087
opera_contig_4196,0
opera_contig_4197,0
opera_contig_4198,0
opera_contig_4199,0
opera_contig_4650,0
opera_contig_4651,2.63564
opera_contig_4652,0
opera_contig_4653,0.663116
opera_contig_4654,1.31957
opera_contig_4655,0
opera_contig_4656,3.00134
opera_contig_4657,0.995995
opera_contig_4658,17.2764
opera_contig_4659,5.23262
opera_contig_3330,0.862113
opera_contig_3331,0
opera_contig_3332,0.119365
opera_contig_3333,0
opera_contig_3334,0
opera_contig_3335,0
opera_contig_3336,4.06047
opera_contig_3337,3.78394
opera_contig_3338,4.23151
opera_contig_3339,0
opera_contig_690,0
opera_contig_691,4.4801
opera_contig_692,27.4021
opera_contig_693,3.03186
opera_contig_694,0
opera_contig_695,5.02118
opera_contig_696,4.35387
opera_contig_697,3.46362
opera_contig_698,1.41766
opera_contig_699,0
opera_contig_2000,3.50027
opera_contig_2001,4.10708
opera_contig_2002,0
opera_contig_2003,3.26609
opera_contig_2004,0
opera_contig_2005,8.47529
opera_contig_2006,1383.27
opera_contig_2007,5.47064
opera_contig_2008,0
opera_contig_2009,0
opera_contig_4660,16.0361
opera_contig_4661,3.66578
opera_contig_4662,0
opera_contig_4663,0.24933
opera_contig_4664,0
opera_contig_4665,2.66846
opera_contig_4666,0
opera_contig_4667,0
opera_contig_4668,46.8656
opera_contig_4669,0.994624
opera_contig_3340,0
opera_contig_3341,4.71903
opera_contig_3342,0
opera_contig_3343,0
opera_contig_3344,1.91054
opera_contig_3345,0
opera_contig_3346,18.0787
opera_contig_3347,0.319462
opera_contig_3348,0
opera_contig_3349,0
opera_contig_2010,0
opera_contig_2011,0
opera_contig_2012,1.58667
opera_contig_2013,2.93286
opera_contig_2014,0
opera_contig_2015,3.70651
opera_contig_2016,4.86029
opera_contig_3800,0
opera_contig_2017,0
opera_contig_2018,0
opera_contig_3801,7.16777
opera_contig_3802,0
opera_contig_2019,0
opera_contig_3803,0
opera_contig_3804,0.621982
opera_contig_3805,351.706
opera_contig_3806,2.49083
opera_contig_3807,0.415833
opera_contig_3808,0
opera_contig_3809,4.58215
opera_contig_4670,0
opera_contig_4671,3.32705
opera_contig_4672,0
opera_contig_4673,1.34097
opera_contig_4674,0
opera_contig_4675,2.49123
opera_contig_4676,1.34953
opera_contig_4677,0
opera_contig_4678,2.61892
opera_contig_4679,2.01486
opera_contig_3350,0
opera_contig_3351,0
opera_contig_3352,3.519
opera_contig_3353,0
opera_contig_3354,2.53643
opera_contig_3355,2.24694
opera_contig_3356,4.32194
opera_contig_3357,3.84442
opera_contig_3358,0
opera_contig_3359,0.805304
opera_contig_2020,0
opera_contig_2021,81.5063
opera_contig_2022,0
opera_contig_2023,2.2826
opera_contig_2024,0
opera_contig_2025,0.192011
opera_contig_2026,0
opera_contig_3810,0
opera_contig_2027,3.21992
opera_contig_2028,0
opera_contig_3811,2.08264
opera_contig_3812,0
opera_contig_2029,0
opera_contig_3813,0
opera_contig_3814,2.07448
opera_contig_3815,0
opera_contig_3816,0
opera_contig_3817,0
opera_contig_3818,1.25482
opera_contig_3819,0
opera_contig_4680,3.31622
opera_contig_4681,1.341
opera_contig_4682,0
opera_contig_4683,3.65359
opera_contig_4684,0
opera_contig_4685,2.68699
opera_contig_4686,0.674797
opera_contig_4687,2.02846
opera_contig_4688,2.02575
opera_contig_4689,0
opera_contig_3360,2.10227
opera_contig_3361,0
opera_contig_3362,0
opera_contig_3363,0
opera_contig_3364,3.17262
opera_contig_3365,2.72031
opera_contig_3366,0
opera_contig_3367,0
opera_contig_3368,2.13793
opera_contig_3369,4.05664
opera_contig_2030,4.36864
opera_contig_2031,3.02436
opera_contig_2032,6.05342
opera_contig_2033,0
opera_contig_2034,0.128639
opera_contig_2035,3.58213
opera_contig_2036,2.21448
opera_contig_3820,0
opera_contig_2037,0
opera_contig_2038,0
opera_contig_3821,2.51594
opera_contig_3822,0
opera_contig_2039,5.56984
opera_contig_3823,1.25105
opera_contig_3824,5.19899
opera_contig_3825,0
opera_contig_3826,2.47267
opera_contig_3827,0
opera_contig_3828,511.386
opera_contig_3829,2.92081
opera_contig_4690,0
opera_contig_4691,0
opera_contig_4692,3.38535
opera_contig_4693,0
opera_contig_4694,1.65536
opera_contig_4695,4.92799
opera_contig_4696,2.02993
opera_contig_4697,1323.42
opera_contig_4698,0
opera_contig_4699,0
opera_contig_3370,0
opera_contig_3371,1.78669
opera_contig_3372,3.20874
opera_contig_3373,0
opera_contig_3374,2.93844
opera_contig_3375,2.58874
opera_contig_3376,2.54522
opera_contig_3377,0
opera_contig_3378,2.61286
opera_contig_3379,0.139947
opera_contig_2040,0
opera_contig_2041,4.61113
opera_contig_2042,2.2807
opera_contig_2043,4.7624
opera_contig_2044,0
opera_contig_2045,2.08687
opera_contig_2046,2.90336
opera_contig_2047,0
